class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Left,0.672365189,0.162004188,-0.498427719,0.998179078,0.695605755,0.124828532,-0.480350882,0.995931685,0.706514537,0.126640186,-0.480594635,0.996061265,0.717061877,0.128392145,-0.480746657,0.995477438,0.662710309,0.116793029,-0.48153019,0.997941852,0.651247144,0.113609634,-0.481675953,0.998189926,0.640210509,0.110890023,-0.482145548,0.998252332,0.727138102,0.141369313,-0.287275612,0.994511068,0.615035176,0.115641817,-0.262524068,0.999099135,0.680090606,0.203615159,-0.416957617,0.998524487,0.640597641,0.191573769,-0.416308075,0.999461114,0.762062669,0.37817052,-0.120775141,0.998410046,0.483461767,0.27403453,-0.198536798,0.999828577,0.743638813,0.665001631,0.017991636,0.719171882,0.346251965,0.553407669,-0.070576414,0.970515132,0.683582604,0.913738549,-0.139237791,0.452545196,0.2993218,0.836723149,-0.064472124,0.702153981,0.679004729,0.9963485,-0.18430315,0.423178494,0.281876504,0.919284225,-0.083698161,0.590054393,0.673216224,0.986814439,-0.241546914,0.438862145,0.305578917,0.937539995,-0.147237599,0.61226052,0.65572679,0.936824977,-0.16672346,0.443098396,0.319240391,0.908667743,-0.087753639,0.629932821,0.56962055,0.93526262,0.031446654,0.936765075,0.391647279,0.886997998,-0.030920068,0.968727887,0.509533703,1.353186011,0.099052198,0.526703954,0.357695371,1.319416881,0.059849035,0.590646207,0.451783329,1.717918038,0.495304167,0.14818953,0.289303362,1.681209564,0.346990913,0.208062336,0.441734314,1.766023278,0.52419275,0.121188737,0.275848716,1.730199218,0.36865139,0.12458574,0.423919678,1.849315643,0.263175905,0.095931076,0.282607734,1.803910732,0.067314424,0.093648665
Left,0.675866425,0.162292898,-0.556783378,0.998225749,0.696226478,0.125200599,-0.537482142,0.996066034,0.707136154,0.127856672,-0.537690699,0.99617064,0.717591703,0.130384535,-0.537772238,0.99558723,0.665005863,0.121012904,-0.544931293,0.998016119,0.653896272,0.119313695,-0.545108378,0.998257279,0.642293155,0.117187291,-0.545618176,0.998321712,0.729643822,0.142754301,-0.324462175,0.994625688,0.617669106,0.121634044,-0.349836022,0.999129117,0.68565464,0.20710896,-0.468089432,0.998583257,0.647974551,0.199493259,-0.476472318,0.999487817,0.763471484,0.391497672,-0.156583279,0.998407483,0.486389011,0.274250776,-0.258402288,0.999833286,0.742982626,0.675297499,-0.024397878,0.70778209,0.347525656,0.550394654,-0.22078824,0.970747948,0.674476683,0.902051806,-0.174128681,0.428839326,0.298401654,0.833399594,-0.333840907,0.700490654,0.660824239,0.972494662,-0.222200111,0.401741236,0.28018862,0.918928504,-0.376847565,0.585096776,0.660163581,0.959226787,-0.277437061,0.418432921,0.30365628,0.936784148,-0.439688444,0.608768344,0.645009398,0.924370766,-0.20077987,0.424443334,0.318399906,0.908105195,-0.360990912,0.628207862,0.567987025,0.936280191,0.034110241,0.928026319,0.389905393,0.887756109,-0.033543538,0.965129495,0.504686117,1.357759356,0.098332524,0.511763692,0.353023708,1.327860951,0.039597243,0.570120275,0.444747984,1.728259325,0.456986248,0.144412816,0.280845672,1.699647784,0.272851139,0.201773718,0.433160454,1.776673675,0.480480909,0.118747927,0.265629679,1.746825933,0.2886011,0.122078724,0.418064505,1.864964366,0.236681938,0.093094237,0.275334209,1.831724524,-0.018457789,0.091562867
Left,0.677816391,0.222315639,-0.608840108,0.998240352,0.697093129,0.181427523,-0.598565459,0.996094584,0.707421422,0.18431218,-0.598737597,0.99614507,0.718675911,0.186558649,-0.598938942,0.995551348,0.667755544,0.170931205,-0.607376814,0.998038292,0.657759547,0.166471824,-0.607569635,0.998271585,0.647914529,0.161593512,-0.608059525,0.99835068,0.734873116,0.187353149,-0.386025131,0.994612575,0.629920542,0.15185079,-0.424516976,0.999129415,0.686259151,0.259501219,-0.515081465,0.998631597,0.649316907,0.246444061,-0.52611208,0.999510586,0.763357282,0.410286278,-0.214959234,0.998387516,0.491426528,0.27464354,-0.292241246,0.999836266,0.723458767,0.693726361,-0.044686861,0.706469357,0.347484171,0.5455935,-0.256142437,0.971080959,0.653921247,0.915789962,-0.135471493,0.407467991,0.297773629,0.829014421,-0.370809108,0.697036266,0.629886031,0.972275078,-0.177278683,0.381745845,0.279839277,0.915233552,-0.413282692,0.580434203,0.624883533,0.970318258,-0.229569703,0.399319053,0.302681983,0.932343364,-0.469349384,0.605715811,0.622872949,0.940750957,-0.159532502,0.406277329,0.317374021,0.903407931,-0.394676268,0.62526679,0.562461495,0.938474655,0.025259515,0.918119967,0.389197201,0.888072133,-0.024698246,0.959625185,0.491224229,1.363203168,0.047632366,0.504609764,0.346128404,1.327546358,0.037379421,0.544835746,0.443151176,1.731542587,0.385536134,0.141048133,0.280436367,1.698974133,0.26101467,0.195312053,0.429124683,1.776919484,0.409586102,0.117322288,0.261797875,1.745924354,0.277262986,0.121379852,0.398300707,1.871300578,0.179499403,0.090008289,0.263361037,1.830181718,-0.018001208,0.089578316
Left,0.694043577,0.228203759,-0.609816074,0.998075128,0.721710265,0.190786839,-0.600049973,0.995752037,0.731795788,0.19432722,-0.600207686,0.995694816,0.741861165,0.196915522,-0.600446939,0.995036244,0.692296445,0.176536888,-0.617131233,0.997890115,0.681756079,0.170528129,-0.617344737,0.998123109,0.671245635,0.164113477,-0.617828429,0.998237193,0.751042306,0.196948424,-0.397327334,0.994141638,0.649634063,0.152932003,-0.476342529,0.999044895,0.69773978,0.266644239,-0.519748509,0.998595834,0.66351217,0.25200817,-0.541935086,0.99950707,0.763997674,0.421038985,-0.225988239,0.99822855,0.493570089,0.274172097,-0.336504281,0.999824762,0.715981603,0.700294852,-0.022489274,0.706037343,0.347375244,0.542504907,-0.281327039,0.97118032,0.64430356,0.905961156,0.016419444,0.387143612,0.298510224,0.828439534,-0.36594215,0.689347863,0.614650607,0.965725005,0.005770573,0.362620533,0.279613018,0.912643075,-0.39846307,0.574259102,0.610888898,0.956827343,-0.045592383,0.379874885,0.301749766,0.931746244,-0.450255334,0.600382864,0.613278985,0.929010332,-0.001752685,0.387764215,0.316314459,0.903097808,-0.386439115,0.61929673,0.558730721,0.94112736,0.026441077,0.911425233,0.385140181,0.888067305,-0.025924977,0.954199672,0.478720099,1.366430283,0.04366751,0.499293834,0.334568739,1.327120423,0.036207478,0.523142338,0.428793818,1.733349681,0.381983459,0.136674106,0.266019493,1.696809649,0.265121996,0.188154683,0.416854709,1.776894689,0.404835373,0.114014365,0.250579476,1.743243814,0.28175652,0.120089173,0.38419193,1.873310208,0.179239541,0.088151164,0.243776679,1.826610923,-0.009286769,0.087856412
Left,0.701754332,0.227544963,-0.523342729,0.997595191,0.729893386,0.188215196,-0.509196222,0.994723439,0.739754915,0.191575721,-0.509451032,0.994415462,0.749337554,0.194133341,-0.509564996,0.993442953,0.701604724,0.175064385,-0.539527416,0.997492135,0.691006541,0.170173615,-0.539886475,0.997771621,0.680652022,0.162777618,-0.540573418,0.997958183,0.755375624,0.195933729,-0.313238174,0.992191374,0.655573964,0.15008457,-0.42544502,0.998903096,0.702949584,0.265726179,-0.438647419,0.998276532,0.669196725,0.251123279,-0.48058334,0.999449193,0.763539553,0.420526028,-0.132351875,0.997824311,0.493878543,0.271708518,-0.302252233,0.999812126,0.715915143,0.697669268,0.132730931,0.6869784,0.346435308,0.541952014,-0.256728381,0.971569121,0.687258244,0.831654966,0.133728415,0.377682686,0.298202664,0.825424612,-0.320979446,0.695314169,0.67485702,0.884441972,0.116998151,0.353057474,0.278997242,0.910746992,-0.347345203,0.582233787,0.683784306,0.861215293,0.068681881,0.3695032,0.301349133,0.930161417,-0.406573057,0.608483791,0.675030053,0.838276684,0.113034919,0.379260361,0.315659314,0.90059942,-0.343618304,0.627989292,0.55933845,0.940791547,0.039299235,0.910318196,0.38463667,0.888433158,-0.038821451,0.9540236,0.479669243,1.366030335,0.079728328,0.499155074,0.334932923,1.329571962,0.026421543,0.519208372,0.427477896,1.730903625,0.422329724,0.134347215,0.265201986,1.695613861,0.267957598,0.186512455,0.416264921,1.774705172,0.442967117,0.112136714,0.248824924,1.740819454,0.285149574,0.122112192,0.390978098,1.870483994,0.23637481,0.088922285,0.249555424,1.827885509,-0.006723161,0.08880771
Left,0.695327222,0.193885788,-0.47301811,0.99743855,0.723189712,0.157060653,-0.463596016,0.994433165,0.733422458,0.159834117,-0.4638924,0.994095623,0.743372679,0.162267461,-0.464063942,0.993011832,0.693744957,0.145452872,-0.474948466,0.997359574,0.682981789,0.140212938,-0.475125611,0.997642159,0.673110366,0.13410148,-0.475632489,0.997864902,0.752035916,0.169542536,-0.291719526,0.991773605,0.646576762,0.125962839,-0.33381483,0.998888612,0.699179828,0.232833639,-0.396952808,0.998060405,0.663602471,0.217518479,-0.410926998,0.999405324,0.761691809,0.398210734,-0.106096759,0.997674525,0.49353224,0.26601997,-0.203390673,0.999814272,0.720546424,0.66436708,0.118750617,0.668485463,0.345933884,0.540109515,-0.065933578,0.971759856,0.728706419,0.689624429,0.05784753,0.383019567,0.297575533,0.823461294,-0.01651814,0.704610467,0.721802771,0.76730895,0.030775148,0.357130259,0.276961625,0.909419715,-0.015463988,0.592661738,0.734174132,0.741271555,-0.016231487,0.371746033,0.299771905,0.928103387,-0.08098267,0.618153572,0.719008565,0.72529453,0.036318991,0.383939654,0.312928885,0.898270309,-0.038622644,0.63903898,0.56268692,0.934993446,0.035948526,0.914681673,0.386683732,0.885288954,-0.035369843,0.956670761,0.488722503,1.35244751,0.120668605,0.498122156,0.337320596,1.322379351,0.106992543,0.532896996,0.430347115,1.710305095,0.507423759,0.128536031,0.271736503,1.679468274,0.435267687,0.182909608,0.41684413,1.754457116,0.53556627,0.105874859,0.258867115,1.722380042,0.463372648,0.120346442,0.403794914,1.845021367,0.302816778,0.088266447,0.261508793,1.814499259,0.177821875,0.086875707
Left,0.693797648,0.180390656,-0.475747287,0.997581601,0.72132653,0.146454722,-0.46152392,0.994736671,0.7315799,0.149815023,-0.461768627,0.994413733,0.741729975,0.153088674,-0.461931616,0.993401706,0.691487134,0.133770838,-0.469804466,0.997505009,0.680489242,0.128236562,-0.469949901,0.997771144,0.670521379,0.122660443,-0.4703843,0.997987628,0.751688957,0.16536805,-0.276066124,0.992155075,0.642395258,0.118881695,-0.304725826,0.998947501,0.698327005,0.221868277,-0.39613682,0.998166561,0.66242516,0.204602569,-0.40618673,0.999438703,0.761956096,0.398678929,-0.107019961,0.997736812,0.49253282,0.265194446,-0.204585224,0.999822795,0.721178174,0.668006241,0.049077246,0.669262111,0.345913529,0.538758039,-0.110259391,0.973312736,0.692910552,0.838507116,-0.061913945,0.370817184,0.302249014,0.825424612,-0.072647266,0.718536913,0.678059936,0.896821558,-0.105758227,0.347153306,0.281486064,0.911651075,-0.143213183,0.607116282,0.675621629,0.899582267,-0.158388525,0.362627417,0.306958973,0.927568734,-0.177872613,0.632640302,0.665136635,0.873550773,-0.087021179,0.376706958,0.320625335,0.899546623,-0.085101582,0.652366996,0.566097796,0.934435666,0.026871029,0.916215479,0.390111595,0.884884596,-0.026231289,0.957869232,0.495594352,1.346155643,0.077074483,0.482742488,0.342867017,1.313108683,0.083292767,0.517022729,0.438367754,1.704182267,0.43700099,0.119919673,0.281363606,1.667300582,0.382247478,0.171702296,0.427581936,1.74782908,0.464428812,0.099050798,0.270564646,1.711504817,0.404478163,0.11376027,0.407163084,1.837513328,0.240124553,0.082364537,0.269887537,1.795533538,0.114680007,0.08148469
Left,0.693731904,0.181946889,-0.470359623,0.997567654,0.72135067,0.153209031,-0.456631482,0.994711101,0.731598735,0.157631874,-0.456853241,0.994353831,0.741761804,0.161922023,-0.457028866,0.993362904,0.692182779,0.139289513,-0.466310084,0.997497022,0.681986809,0.13385956,-0.466450751,0.9977566,0.672753394,0.128420323,-0.46688062,0.99799639,0.752275586,0.174460024,-0.258537024,0.992034256,0.647663951,0.124861151,-0.298121065,0.99892956,0.698306143,0.224121943,-0.384035051,0.998123705,0.662796438,0.205160275,-0.39592129,0.999426663,0.762585878,0.402066588,-0.083057918,0.997516274,0.498080164,0.262031734,-0.18763575,0.99981916,0.721363544,0.670244396,0.125031978,0.648201346,0.349167436,0.520344079,-0.080973431,0.972859502,0.676181674,0.846955538,0.06567397,0.345341355,0.307808489,0.782133818,-0.087300509,0.711794972,0.645272076,0.905237556,0.042213988,0.324978769,0.290319264,0.891182005,-0.115045488,0.599696696,0.638051808,0.91018182,-0.014434342,0.340265453,0.313585103,0.890823364,-0.158353403,0.626081347,0.640271366,0.884915411,0.041941196,0.354197413,0.327517331,0.864774287,-0.102368094,0.644957066,0.566171587,0.934441328,0.027675565,0.91157639,0.390159637,0.884688258,-0.027050868,0.95584625,0.49505797,1.346415281,0.048269179,0.491981447,0.344822943,1.312184095,0.05695045,0.513986707,0.436475813,1.704430223,0.39935717,0.118865035,0.278770149,1.667487025,0.337948889,0.169396028,0.425069034,1.747976184,0.425437868,0.098792531,0.267105281,1.712359786,0.3601906,0.114064381,0.40455994,1.837665439,0.19466871,0.080458313,0.269339055,1.796142936,0.068244986,0.080140822
Left,0.704556882,0.183046818,-0.471715033,0.997728646,0.73304373,0.153855756,-0.456159264,0.995101988,0.743677497,0.157906964,-0.456363201,0.994769871,0.754180431,0.162420422,-0.456583917,0.993871927,0.702763855,0.139696091,-0.469133526,0.997667551,0.691481769,0.133818075,-0.469207942,0.997896671,0.681508482,0.127905771,-0.469564825,0.998121202,0.76152271,0.176612362,-0.253347576,0.99264735,0.654489279,0.12464375,-0.306445867,0.998993874,0.707661033,0.225268573,-0.383944869,0.998264253,0.674576819,0.206625044,-0.400179923,0.999465108,0.764011323,0.408910781,-0.091451153,0.997653961,0.500206351,0.257893831,-0.193666533,0.999821901,0.720968425,0.673736989,0.107002057,0.654855967,0.352044284,0.510922134,-0.066823572,0.972965658,0.663000226,0.879591763,0.053012569,0.340205848,0.30937019,0.778579891,-0.052069861,0.709801733,0.63921386,0.935651124,0.024791513,0.320215374,0.291763246,0.888873756,-0.071036488,0.596376657,0.629466653,0.93733573,-0.031757299,0.336221486,0.314465225,0.891567349,-0.12233609,0.62352854,0.630579174,0.914328039,0.02887396,0.350631565,0.328984708,0.862903714,-0.070552014,0.642012656,0.565986037,0.932848096,0.02607947,0.913063526,0.389931619,0.878336489,-0.025364721,0.955369353,0.485555798,1.334479451,0.047912586,0.48217392,0.344672769,1.217604399,0.077116743,0.495854288,0.428232491,1.686706066,0.366776168,0.110989869,0.277095735,1.627894878,0.366632342,0.157769769,0.416817605,1.729184389,0.389164895,0.092597954,0.264549673,1.673240542,0.390883654,0.108175181,0.393964469,1.815897703,0.149347737,0.07460624,0.268793643,1.747023463,0.109803066,0.074624732
Left,0.718003511,0.187827677,-0.427901655,0.997906208,0.746205032,0.161277324,-0.417578787,0.995468616,0.756135523,0.16585578,-0.417751461,0.99517256,0.765500307,0.170333132,-0.417961538,0.994341373,0.716098607,0.144157067,-0.436488003,0.997834802,0.705090165,0.13713941,-0.436564386,0.998044789,0.694080114,0.129861072,-0.436887354,0.998246908,0.767709076,0.182146981,-0.238273785,0.993235171,0.66650027,0.124859788,-0.310999215,0.999064744,0.717465103,0.229449287,-0.349387169,0.998404801,0.686097741,0.210192651,-0.374736249,0.999508023,0.764987826,0.414885461,-0.096052393,0.997770846,0.501363933,0.254769266,-0.19709979,0.999824524,0.720788121,0.679045558,0.11578884,0.661166728,0.352814734,0.506688356,-0.082675546,0.973141253,0.650087476,0.889783561,0.139017642,0.330127388,0.312983155,0.767425299,-0.019824412,0.698000312,0.627378643,0.944033086,0.129195973,0.31193018,0.294183403,0.883613467,-0.021391768,0.58568716,0.615102649,0.944441378,0.079834722,0.327740967,0.315669,0.882615089,-0.064878583,0.612876534,0.617110491,0.923852265,0.120625094,0.341412842,0.330737442,0.852841437,-0.032413546,0.63101393,0.565032125,0.932310879,0.028715441,0.913556933,0.389800042,0.877970338,-0.028097292,0.954224885,0.48039633,1.335416079,0.053398497,0.496657044,0.34444949,1.222815394,0.073609993,0.503300786,0.425543308,1.688563704,0.313950241,0.113889463,0.276834786,1.634982824,0.292532802,0.158912018,0.413049638,1.731222034,0.327380538,0.094555743,0.263480902,1.680344224,0.306710392,0.109525703,0.393402755,1.81971097,0.106403574,0.076167673,0.267287105,1.756989717,0.048160218,0.075307116
Left,0.715438008,0.186124325,-0.510812104,0.998002648,0.743552804,0.159441039,-0.494824022,0.995693862,0.753663063,0.164489076,-0.494891644,0.995405316,0.763275921,0.169213697,-0.495002806,0.994610667,0.713453412,0.141175956,-0.510996819,0.997956574,0.702524841,0.133893922,-0.511145949,0.998155892,0.69176352,0.126493588,-0.511460483,0.99835217,0.766738653,0.181736946,-0.294239581,0.99354279,0.665942609,0.123634852,-0.366281271,0.999118149,0.716040373,0.229182556,-0.425187647,0.998474419,0.683778167,0.209585145,-0.446987391,0.999535799,0.764955521,0.417228729,-0.115579709,0.997469723,0.500850439,0.254812509,-0.240734249,0.999824464,0.718615532,0.682059467,0.143727794,0.635175705,0.352173388,0.507434309,-0.093678661,0.972432315,0.638168693,0.884205043,0.210402653,0.30488348,0.320978463,0.769966781,-0.011373094,0.674537897,0.608186901,0.94014895,0.206080034,0.289246202,0.307872415,0.882941544,-0.009868939,0.562401891,0.597311795,0.941464961,0.162956491,0.303907096,0.331590176,0.884507835,-0.05107373,0.589166284,0.601247013,0.915456414,0.195300728,0.317107499,0.344785869,0.854061067,-0.021729831,0.607944369,0.564839303,0.932318389,0.038612887,0.911472499,0.390282899,0.878229916,-0.038191576,0.953580201,0.480501086,1.335845351,0.064703085,0.511085272,0.344263673,1.266908765,0.058046579,0.519544899,0.424111903,1.689800143,0.350971162,0.120217115,0.269504428,1.640635252,0.289910108,0.167485505,0.409774154,1.734407544,0.368303716,0.097696498,0.248899147,1.685915709,0.305870622,0.115122169,0.394005239,1.820633054,0.134629622,0.081216238,0.266841263,1.767496109,0.02680574,0.079890124
Left,0.698087156,0.171273276,-0.507888377,0.998155296,0.723546147,0.138087794,-0.488658816,0.996033311,0.73384434,0.141350612,-0.488664865,0.995775461,0.7437374,0.14483121,-0.488744646,0.995047569,0.691635907,0.12727198,-0.493433952,0.998113513,0.680420101,0.123044416,-0.493465513,0.998296857,0.669471085,0.118741244,-0.493666798,0.998475313,0.751383364,0.164115563,-0.293729275,0.994071782,0.64252609,0.122025646,-0.312873662,0.999183536,0.705920339,0.214441776,-0.42221123,0.998594701,0.668670833,0.199277744,-0.433857977,0.999569476,0.764921784,0.408925116,-0.12338724,0.997635901,0.499486834,0.255732894,-0.214923412,0.999833822,0.723528624,0.678954959,0.091695555,0.639435172,0.350182086,0.508687437,-0.095889971,0.973019123,0.644655228,0.88117522,0.07055191,0.29850632,0.320646942,0.797299683,-0.026038095,0.673904479,0.615143895,0.938483,0.038555995,0.283315927,0.30711484,0.900550306,-0.047068287,0.557446182,0.603837073,0.937077343,-0.016079726,0.299132586,0.333733827,0.907630324,-0.053498037,0.584374487,0.605925739,0.911963522,0.04767333,0.312639475,0.345953971,0.875610888,-0.041603498,0.602970064,0.568444967,0.929314792,0.03013755,0.911438048,0.397084683,0.877757788,-0.02960059,0.954270005,0.498486996,1.331057191,0.06503021,0.495252997,0.353727639,1.272926688,0.057677977,0.513340056,0.441553175,1.688543677,0.39508146,0.113814041,0.287477881,1.643373609,0.292652547,0.159886241,0.42966646,1.732974768,0.418525279,0.092365183,0.275454998,1.688789368,0.30899471,0.109678678,0.411168009,1.819573641,0.16414836,0.076956481,0.275364727,1.768788576,0.029355761,0.075974107
Left,0.671378195,0.16187802,-0.527483642,0.998190761,0.695262551,0.124579705,-0.509561062,0.996152222,0.707448542,0.126382604,-0.509698689,0.995926797,0.718966663,0.128177673,-0.509876609,0.995238483,0.658783495,0.118586384,-0.51362741,0.998147607,0.646862924,0.116534956,-0.513677061,0.998332858,0.635581374,0.114663318,-0.513999283,0.998498142,0.733056903,0.144594163,-0.304107428,0.994324386,0.615787089,0.120931767,-0.315843403,0.999194443,0.6884588,0.204735175,-0.439408928,0.998645842,0.643796086,0.193241149,-0.44498387,0.999570906,0.766028821,0.384487808,-0.11553707,0.997712374,0.49721995,0.260465831,-0.215860009,0.999827385,0.740050554,0.669983447,0.095115349,0.63561672,0.349304914,0.513238966,-0.09971109,0.970953166,0.673991561,0.884620428,0.042662658,0.282568246,0.319716215,0.810410559,-0.058190405,0.655778527,0.649776578,0.942238748,0.011535787,0.268474311,0.305849463,0.908228815,-0.085892849,0.536657572,0.642056823,0.941577971,-0.047194373,0.28452,0.331444174,0.920620739,-0.115582727,0.563293993,0.641673088,0.923251331,0.016546611,0.298563331,0.343927771,0.889626861,-0.078051902,0.582294226,0.573504806,0.929354131,0.030397221,0.910109341,0.401911885,0.879063308,-0.029856974,0.953426659,0.512853682,1.332612276,0.065947473,0.474468142,0.364813507,1.291172504,0.017087199,0.499070227,0.455468029,1.69651556,0.446069777,0.10717053,0.295764267,1.65747416,0.265818536,0.151716322,0.445545495,1.743354797,0.472444117,0.08715634,0.281534493,1.704502821,0.283790767,0.104122631,0.425398976,1.824861765,0.211403131,0.0718491,0.286918312,1.783266664,-0.020658499,0.07188952
